cof-outlier=1.7646907586901834,abod-outlier=6.885119621437094E-39,inflo-outlier=0.9697391332066788,knn-outlier=16639.290928267863,knnw-outlier=330087.04965239414,ldf-outlier=0.0,ldof-outlier=1.112861593294921,simplified-lof-outlier=1.2377354855935228,loop-outlier=0.3726670704849523,odin=1.0909090909090902,simplified-lof-outlier=1.3694003493195015
cof-outlier=1.7288973788362267,abod-outlier=2.579216904065198E-38,inflo-outlier=1.1245232230199877,knn-outlier=16154.95394196158,knnw-outlier=279618.4436539461,ldf-outlier=0.0,ldof-outlier=1.2920595667836106,simplified-lof-outlier=1.5294320731555884,loop-outlier=0.3924601490196984,odin=1.0303030303030296,simplified-lof-outlier=1.6755890777494244
cof-outlier=1.2161138225319457,abod-outlier=2.088931919909946E-39,inflo-outlier=1.0027923947209276,knn-outlier=27711.46327203058,knnw-outlier=523517.7675658822,ldf-outlier=0.0,ldof-outlier=0.7861139347297239,simplified-lof-outlier=1.0086077096753459,loop-outlier=0.030647147815539018,odin=0.848484848484848,simplified-lof-outlier=1.024954430268
cof-outlier=1.1102761554076916,abod-outlier=1.9281249093741426E-38,inflo-outlier=1.2425837299982785,knn-outlier=13144.165766447702,knnw-outlier=361613.7964403321,ldf-outlier=0.0,ldof-outlier=0.9426587221188174,simplified-lof-outlier=1.4369206403206396,loop-outlier=0.1633772519584387,odin=0.5757575757575755,simplified-lof-outlier=1.293134422479024
cof-outlier=1.6223374987237882,abod-outlier=2.518864797844549E-40,inflo-outlier=1.109607899579279,knn-outlier=55274.05966558342,knnw-outlier=1026875.1133670338,ldf-outlier=0.0,ldof-outlier=0.8933889458390277,simplified-lof-outlier=1.0366089942944052,loop-outlier=0.0011553518876420924,odin=0.9393939393939388,simplified-lof-outlier=1.052504227360827
cof-outlier=1.1408763337040613,abod-outlier=7.829511532862685E-40,inflo-outlier=1.070164018492121,knn-outlier=23009.414006100422,knnw-outlier=498083.33035420737,ldf-outlier=0.0,ldof-outlier=0.7615344229142355,simplified-lof-outlier=1.0200361222481855,loop-outlier=0.0,odin=0.9090909090909085,simplified-lof-outlier=1.0024989850032808
cof-outlier=1.2946558719390495,abod-outlier=3.597750361243471E-37,inflo-outlier=1.06372926863664,knn-outlier=10039.120534947271,knnw-outlier=196500.07748225285,ldf-outlier=0.0,ldof-outlier=0.8672437778274986,simplified-lof-outlier=1.1883571588031558,loop-outlier=0.22737387903416498,odin=0.8181818181818177,simplified-lof-outlier=1.2089462639200055
cof-outlier=1.250022038039894,abod-outlier=7.181054901360192E-40,inflo-outlier=1.1203554897905494,knn-outlier=23524.08961315173,knnw-outlier=543511.2488924571,ldf-outlier=0.0,ldof-outlier=0.8345521018316269,simplified-lof-outlier=1.1284110251556,loop-outlier=0.15518173980199623,odin=0.848484848484848,simplified-lof-outlier=1.1158211342646815
cof-outlier=2.4850842497856265,abod-outlier=2.02146335355019E-40,inflo-outlier=1.6615163069964272,knn-outlier=24237.862011047924,knnw-outlier=458515.3496540258,ldf-outlier=0.0,ldof-outlier=1.9994145625684205,simplified-lof-outlier=2.6980335681521757,loop-outlier=0.9616796570334826,odin=0.36363636363636354,simplified-lof-outlier=3.0834625462879757
cof-outlier=1.0287342478369348,abod-outlier=3.4154865722275245E-39,inflo-outlier=1.1185652108822002,knn-outlier=19505.36479744483,knnw-outlier=469733.9218179147,ldf-outlier=0.0,ldof-outlier=0.7730207805883516,simplified-lof-outlier=1.1215941977723165,loop-outlier=1.4577251527636865E-4,odin=0.9999999999999993,simplified-lof-outlier=1.0455465937525605
cof-outlier=0.9847455844753654,abod-outlier=1.3618291625829812E-39,inflo-outlier=1.3168087457318292,knn-outlier=24340.622958784355,knnw-outlier=624297.840168712,ldf-outlier=0.0,ldof-outlier=0.8043360910712615,simplified-lof-outlier=1.2842998426959058,loop-outlier=0.007697768767969481,odin=0.636363636363636,simplified-lof-outlier=1.136751772054588
cof-outlier=1.057950401557312,abod-outlier=5.523552023467996E-37,inflo-outlier=0.9846997971573448,knn-outlier=17278.701352494743,knnw-outlier=388365.96092110936,ldf-outlier=0.0,ldof-outlier=0.8037882597993928,simplified-lof-outlier=0.9996014361386002,loop-outlier=0.0,odin=0.9393939393939388,simplified-lof-outlier=0.9863909928732881
cof-outlier=1.4678837554227178,abod-outlier=6.003108013479844E-40,inflo-outlier=1.1570934240815236,knn-outlier=20444.38637594104,knnw-outlier=552577.0273098331,ldf-outlier=0.0,ldof-outlier=0.8286362601221302,simplified-lof-outlier=1.1358771694349903,loop-outlier=0.08073437675822352,odin=0.7272727272727268,simplified-lof-outlier=1.1392052223094231
cof-outlier=1.0449055083289551,abod-outlier=7.09003788060736E-43,inflo-outlier=1.065422483591496,knn-outlier=120468.40265096363,knnw-outlier=2485369.6739480714,ldf-outlier=0.0,ldof-outlier=0.8546253838382093,simplified-lof-outlier=1.3151744656072577,loop-outlier=0.19490911410806494,odin=0.9090909090909085,simplified-lof-outlier=1.2130613636208825
cof-outlier=1.1478799082993059,abod-outlier=4.3008503272511364E-36,inflo-outlier=0.9761886725927267,knn-outlier=10496.458874730086,knnw-outlier=252745.84137559,ldf-outlier=0.0,ldof-outlier=0.9538786752867532,simplified-lof-outlier=1.401250220869014,loop-outlier=0.32411413641570036,odin=1.1515151515151507,simplified-lof-outlier=1.42724894345453
cof-outlier=1.6192005096941549,abod-outlier=9.310853567185458E-41,inflo-outlier=1.3809703501115784,knn-outlier=28037.097111514595,knnw-outlier=680524.0906516017,ldf-outlier=0.0,ldof-outlier=0.9042961731647617,simplified-lof-outlier=1.2778827822786225,loop-outlier=0.06693694015694401,odin=0.7272727272727268,simplified-lof-outlier=1.2278320070507929
cof-outlier=1.1478799082993059,abod-outlier=4.369288083054774E-36,inflo-outlier=0.987962431692628,knn-outlier=10513.478933473923,knnw-outlier=254514.19314343232,ldf-outlier=0.0,ldof-outlier=0.9610051212065875,simplified-lof-outlier=1.4115221325086922,loop-outlier=0.3335819097425155,odin=1.1212121212121204,simplified-lof-outlier=1.4373980128757795
cof-outlier=1.8005062900866542,abod-outlier=9.045740007106486E-42,inflo-outlier=0.9097418919028378,knn-outlier=125600.35530038043,knnw-outlier=1801423.0626390567,ldf-outlier=0.0,ldof-outlier=0.7822240405357673,simplified-lof-outlier=0.9822259990970615,loop-outlier=0.0,odin=1.4242424242424232,simplified-lof-outlier=0.9652005351914891
cof-outlier=1.7742626620995412,abod-outlier=6.712009917223519E-41,inflo-outlier=1.1129966958426505,knn-outlier=49000.12411388567,knnw-outlier=866546.7398090624,ldf-outlier=0.0,ldof-outlier=0.734574309977229,simplified-lof-outlier=0.9346789492120519,loop-outlier=0.0,odin=0.8787878787878782,simplified-lof-outlier=0.884991158108248
cof-outlier=1.2200209958320336,abod-outlier=1.8248710769432188E-41,inflo-outlier=0.9446233298967422,knn-outlier=46121.92801091147,knnw-outlier=917608.4926706891,ldf-outlier=0.0,ldof-outlier=0.8377565301662361,simplified-lof-outlier=1.1367450643705492,loop-outlier=0.10858353656596953,odin=0.9393939393939388,simplified-lof-outlier=1.1190708411818786
cof-outlier=1.2833344524268335,abod-outlier=7.080952481151871E-41,inflo-outlier=0.9468871023412974,knn-outlier=46137.3586458707,knnw-outlier=921287.1158923035,ldf-outlier=0.0,ldof-outlier=0.8486640681126245,simplified-lof-outlier=1.1407980031515164,loop-outlier=0.1129856531065199,odin=0.9393939393939388,simplified-lof-outlier=1.1165721258585088
cof-outlier=1.0224549604643713,abod-outlier=6.94636536433733E-38,inflo-outlier=1.0306538180059217,knn-outlier=50361.07836866864,knnw-outlier=854025.1369869179,ldf-outlier=0.0,ldof-outlier=0.7039410690301432,simplified-lof-outlier=0.9053834444512057,loop-outlier=0.0,odin=0.9090909090909085,simplified-lof-outlier=0.8354160014090198
cof-outlier=1.0224549604643713,abod-outlier=9.235833694531025E-37,inflo-outlier=1.0294707600811344,knn-outlier=50345.92484457093,knnw-outlier=853153.6930515267,ldf-outlier=0.0,ldof-outlier=0.7026883573302476,simplified-lof-outlier=0.90420372418155,loop-outlier=0.0,odin=0.9090909090909085,simplified-lof-outlier=0.8339443162391301
cof-outlier=1.412504277518344,abod-outlier=1.2944878669262558E-38,inflo-outlier=1.0,knn-outlier=17137.136399588468,knnw-outlier=287377.3011276634,ldf-outlier=0.0,ldof-outlier=0.9402685108260849,simplified-lof-outlier=1.158695351262347,loop-outlier=0.2747529262342829,odin=1.1515151515151507,simplified-lof-outlier=1.2516658587512934
cof-outlier=1.2614606207858703,abod-outlier=2.9356032028599216E-36,inflo-outlier=0.9640769888006963,knn-outlier=14023.666143996645,knnw-outlier=271350.9139814984,ldf-outlier=0.0,ldof-outlier=0.9025923434978883,simplified-lof-outlier=1.0513495893094986,loop-outlier=0.04643324266988252,odin=0.9999999999999993,simplified-lof-outlier=1.0896729357730968
cof-outlier=1.1900700684857453,abod-outlier=7.243935616941202E-38,inflo-outlier=1.0925831573490055,knn-outlier=11622.982087600098,knnw-outlier=238862.49858405237,ldf-outlier=0.0,ldof-outlier=0.9455530799649585,simplified-lof-outlier=0.983661905340355,loop-outlier=0.09848514693304374,odin=1.0606060606060599,simplified-lof-outlier=1.0512919614246476
cof-outlier=1.6294738201078114,abod-outlier=8.873613309111621E-39,inflo-outlier=1.352817072066945,knn-outlier=12597.190663477313,knnw-outlier=367682.5836587493,ldf-outlier=0.0,ldof-outlier=0.8788218875190289,simplified-lof-outlier=1.5482644945985653,loop-outlier=0.11137304367571338,odin=0.6666666666666663,simplified-lof-outlier=1.3683274514688486
cof-outlier=1.0631154509255276,abod-outlier=7.604797370814105E-37,inflo-outlier=1.0,knn-outlier=12768.534419333333,knnw-outlier=233510.31054719505,ldf-outlier=0.0,ldof-outlier=0.7983524460254434,simplified-lof-outlier=1.0286198591291178,loop-outlier=0.03649455037972823,odin=1.393939393939393,simplified-lof-outlier=1.0989445455693994
cof-outlier=1.1678311514941,abod-outlier=2.8694112063844478E-39,inflo-outlier=2.403777832072937,knn-outlier=12074.787738029092,knnw-outlier=389997.1427536362,ldf-outlier=0.0,ldof-outlier=0.8563210741657603,simplified-lof-outlier=3.7300521944798497,loop-outlier=0.4412402440840388,odin=0.45454545454545436,simplified-lof-outlier=2.7901254250759657
