cof-outlier=0.9982475589027607,abod-outlier=3.0075169247095324E-38,inflo-outlier=1.0179311605715,knnw-outlier=1103986.3802520896,knnw-outlier=897516.8698550626,ldf-outlier=0.0,ldof-outlier=0.9288684411439222,lof-outlier=0.9821548871611163,loop-outlier=0.029727676609872692,odin=1.1666666666666667,simplified-lof-outlier=1.3902150135491775
cof-outlier=0.9613723374175827,abod-outlier=1.480513410542528E-37,inflo-outlier=0.9784675357287679,knnw-outlier=1003192.9748209663,knnw-outlier=798674.8725793747,ldf-outlier=0.0,ldof-outlier=1.03702632398325,lof-outlier=0.9925940175509231,loop-outlier=0.03481828017687005,odin=1.0238095238095244,simplified-lof-outlier=1.6850364979229167
cof-outlier=1.1839616127332802,abod-outlier=1.101610853386674E-38,inflo-outlier=1.1106141658458926,knnw-outlier=1813017.2640929376,knnw-outlier=1472958.7686531772,ldf-outlier=0.0,ldof-outlier=0.7632474201706482,lof-outlier=1.0449286509468285,loop-outlier=0.05892520274845124,odin=0.8333333333333339,simplified-lof-outlier=1.0426981977737102
cof-outlier=1.4163687420672753,abod-outlier=2.188941978090152E-37,inflo-outlier=1.3395553179591804,knnw-outlier=1028163.8551472086,knnw-outlier=867408.4893642894,ldf-outlier=0.0,ldof-outlier=0.8127144683061407,lof-outlier=1.198911146384998,loop-outlier=0.2577744756657941,odin=0.5476190476190479,simplified-lof-outlier=1.2968609262811952
cof-outlier=1.1726422878902192,abod-outlier=3.493866568509812E-39,inflo-outlier=1.0493911998347463,knnw-outlier=3849660.867674145,knnw-outlier=3150727.3863842296,ldf-outlier=0.0,ldof-outlier=0.7510048866062577,lof-outlier=1.0587204010718327,loop-outlier=0.08608270551922353,odin=0.8809523809523816,simplified-lof-outlier=1.0401571171046933
cof-outlier=1.3615131834869378,abod-outlier=6.627731953136684E-39,inflo-outlier=1.1111874263599115,knnw-outlier=1684577.8454885224,knnw-outlier=1406992.6599338285,ldf-outlier=0.0,ldof-outlier=0.7510820210711401,lof-outlier=1.136903168494158,loop-outlier=0.18423673837182156,odin=0.7142857142857147,simplified-lof-outlier=0.9956414611169354
cof-outlier=0.997856739585387,abod-outlier=5.235692225492122E-37,inflo-outlier=1.064796043585032,knnw-outlier=659361.5726668655,knnw-outlier=535108.962773618,ldf-outlier=0.0,ldof-outlier=0.900242094694502,lof-outlier=1.0232685629336877,loop-outlier=0.03165162367188366,odin=0.8809523809523816,simplified-lof-outlier=1.2263120672954118
cof-outlier=1.3167570237105304,abod-outlier=4.047865268151497E-39,inflo-outlier=1.222046721802311,knnw-outlier=1746324.8422345696,knnw-outlier=1461196.5681227457,ldf-outlier=0.0,ldof-outlier=0.8061313237569271,lof-outlier=1.1458970876607373,loop-outlier=0.19811326744232238,odin=0.6666666666666671,simplified-lof-outlier=1.1525692425587628
cof-outlier=1.0007092130912176,abod-outlier=1.7669062587077788E-40,inflo-outlier=1.5446842110464878,knnw-outlier=1495454.9033178824,knnw-outlier=1193520.4514431024,ldf-outlier=0.0,ldof-outlier=1.6405912383890597,lof-outlier=1.6912671363658613,loop-outlier=0.2334924746637774,odin=0.38095238095238104,simplified-lof-outlier=3.252308856908986
cof-outlier=1.301675763648838,abod-outlier=4.606495877196601E-38,inflo-outlier=1.1396321367638809,knnw-outlier=1470134.1989144983,knnw-outlier=1230228.261137355,ldf-outlier=0.0,ldof-outlier=0.7779085058038628,lof-outlier=1.1076702551190971,loop-outlier=0.11979246344266631,odin=0.8809523809523816,simplified-lof-outlier=1.0533815018382475
cof-outlier=1.410012633389113,abod-outlier=5.387654380425693E-39,inflo-outlier=1.3507312621538572,knnw-outlier=1875127.9299633696,knnw-outlier=1569995.8294734533,ldf-outlier=0.0,ldof-outlier=0.8355951946187555,lof-outlier=1.2864892805422297,loop-outlier=0.26644492243525214,odin=0.5714285714285717,simplified-lof-outlier=1.0907719562347935
cof-outlier=1.4358581330445743,abod-outlier=8.112684491086983E-37,inflo-outlier=1.04078461779345,knnw-outlier=1286064.4501913858,knnw-outlier=1077950.5305853162,ldf-outlier=0.0,ldof-outlier=0.79510168514321,lof-outlier=1.0068792168152476,loop-outlier=0.2457978389014799,odin=0.9523809523809531,simplified-lof-outlier=0.9874367392788276
cof-outlier=1.713746651049523,abod-outlier=1.6941572582881338E-39,inflo-outlier=1.730106131680864,knnw-outlier=1627214.5439937334,knnw-outlier=1380649.8140925155,ldf-outlier=0.0,ldof-outlier=0.8852793648454291,lof-outlier=1.1356139405275651,loop-outlier=0.4991469156786052,odin=0.7619047619047624,simplified-lof-outlier=1.1478002698099687
cof-outlier=1.2245105212811576,abod-outlier=5.14404428406887E-42,inflo-outlier=1.0394611065976385,knnw-outlier=8332157.035114419,knnw-outlier=6864516.24031335,ldf-outlier=0.0,ldof-outlier=0.8812735458163342,lof-outlier=1.1739516604786775,loop-outlier=0.20409976942425317,odin=0.9523809523809531,simplified-lof-outlier=1.2028932651483881
cof-outlier=1.0046517157444792,abod-outlier=1.3660721688252922E-35,inflo-outlier=0.9953865165625926,knnw-outlier=752597.8418824279,knnw-outlier=620636.4259043157,ldf-outlier=0.0,ldof-outlier=0.9676025652155459,lof-outlier=1.137941103029417,loop-outlier=0.07698299996924143,odin=1.0000000000000007,simplified-lof-outlier=1.4277750736300046
