cof-outlier=1.034600555675468,abod-outlier=9.253052241418701E-39,inflo-outlier=1.0647268570045996,knnw-outlier=1253138.6191273767,knnw-outlier=246459.53525406012,ldf-outlier=0.0,ldof-outlier=0.8710157521217593,simplified-lof-outlier=1.069335038096106,loop-outlier=0.02726378786928244,odin=1.000000000000001,simplified-lof-outlier=1.0818865713061028
cof-outlier=0.9261204568595431,abod-outlier=4.3331144528576054E-38,inflo-outlier=1.087261813441888,knnw-outlier=1142279.1121159836,knnw-outlier=201795.9616108229,ldf-outlier=0.0,ldof-outlier=0.895445399053626,simplified-lof-outlier=1.057166741850032,loop-outlier=0.0224945539806368,odin=1.017857142857144,simplified-lof-outlier=1.1270697328003658
cof-outlier=1.156496005737313,abod-outlier=3.76675203531668E-39,inflo-outlier=1.03472168630654,knnw-outlier=2041473.3756002681,knnw-outlier=372554.60479068145,ldf-outlier=0.0,ldof-outlier=0.7983727599131207,simplified-lof-outlier=1.185741983973881,loop-outlier=0.06578196754515477,odin=0.9285714285714295,simplified-lof-outlier=1.1210652288950789
cof-outlier=1.3031388003837205,abod-outlier=3.846304494852864E-38,inflo-outlier=1.0139947804353884,knnw-outlier=1137761.209798904,knnw-outlier=269578.6317076293,ldf-outlier=0.0,ldof-outlier=0.8978781239455387,simplified-lof-outlier=1.4428791772632124,loop-outlier=0.20047864156180076,odin=0.6071428571428572,simplified-lof-outlier=1.6370816390705545
cof-outlier=1.179309134664332,abod-outlier=4.659851587379015E-40,inflo-outlier=0.9474078462644742,knnw-outlier=4338954.128841058,knnw-outlier=699120.2989312775,ldf-outlier=0.0,ldof-outlier=0.7830999275968591,simplified-lof-outlier=1.1893632192857986,loop-outlier=0.08671890158486502,odin=0.8928571428571437,simplified-lof-outlier=1.1576487022961799
cof-outlier=1.42085317774716,abod-outlier=1.4412813235177634E-39,inflo-outlier=1.4157934614000969,knnw-outlier=1871302.8881116223,knnw-outlier=356813.8928547179,ldf-outlier=0.0,ldof-outlier=0.8869748951855256,simplified-lof-outlier=1.628461290774768,loop-outlier=0.21412405190296394,odin=0.642857142857143,simplified-lof-outlier=1.392071772625513
cof-outlier=0.9432121770141714,abod-outlier=6.85349302839938E-37,inflo-outlier=1.0,knnw-outlier=748517.9579508302,knnw-outlier=144876.92925437525,ldf-outlier=0.0,ldof-outlier=0.9073533895119122,simplified-lof-outlier=1.0210661163685637,loop-outlier=0.011802380707019224,odin=1.178571428571429,simplified-lof-outlier=1.1003873107430198
cof-outlier=1.3324170131849293,abod-outlier=1.3279229351558856E-39,inflo-outlier=1.2964449351649503,knnw-outlier=1939719.7417450787,knnw-outlier=395009.72058867005,ldf-outlier=0.0,ldof-outlier=0.9005299685026743,simplified-lof-outlier=1.6359826952886942,loop-outlier=0.22118876980185795,odin=0.6785714285714288,simplified-lof-outlier=1.4005544667059373
cof-outlier=0.9713826379853249,abod-outlier=1.6939755964935845E-40,inflo-outlier=1.0780469477682457,knnw-outlier=1708711.1651177313,knnw-outlier=350172.69443121867,ldf-outlier=0.0,ldof-outlier=1.0580275513360953,simplified-lof-outlier=1.2754991536975704,loop-outlier=0.1345386107279623,odin=0.7321428571428575,simplified-lof-outlier=1.6803605318001764
cof-outlier=1.2889164580124333,abod-outlier=6.458788751721383E-39,inflo-outlier=0.9779474420917681,knnw-outlier=1637231.435031911,knnw-outlier=338853.7503183067,ldf-outlier=0.0,ldof-outlier=0.8702366413299822,simplified-lof-outlier=1.3149280552316407,loop-outlier=0.11819066080243917,odin=0.9107142857142866,simplified-lof-outlier=1.2934377678086486
