cof-outlier=0.9937092240376026,abod-outlier=6.812356950373212E-39,inflo-outlier=1.0273579147743022,knnw-outlier=831847.8863449941,knnw-outlier=400926.6628921054,ldf-outlier=0.0,ldof-outlier=1.0980926829458344,lof-outlier=0.9837193646405654,loop-outlier=0.029280576065773823,odin=0.9500000000000006,simplified-lof-outlier=1.0587590407269
cof-outlier=1.3334342826004537,abod-outlier=2.55647114116925E-38,inflo-outlier=1.0361872251058182,knnw-outlier=737794.9098969785,knnw-outlier=345437.7799510591,ldf-outlier=0.0,ldof-outlier=1.261290425324602,lof-outlier=1.0029155663501195,loop-outlier=0.012562962356512988,odin=0.7600000000000005,simplified-lof-outlier=1.2657285369932516
cof-outlier=1.0316353589148057,abod-outlier=2.0640152984974176E-39,inflo-outlier=1.0895865043209958,knnw-outlier=1366921.4729731383,knnw-outlier=649786.936183262,ldf-outlier=0.0,ldof-outlier=0.7906111502308307,lof-outlier=1.0572933518010108,loop-outlier=0.07104286887839845,odin=1.0000000000000007,simplified-lof-outlier=1.2909805620003398
cof-outlier=1.2139850956587048,abod-outlier=1.8984590920437113E-38,inflo-outlier=1.4142967725662625,knnw-outlier=815882.3490729148,knnw-outlier=432678.8579972609,ldf-outlier=0.0,ldof-outlier=0.9245856289152524,lof-outlier=1.301872177636803,loop-outlier=0.1838967257092223,odin=0.8800000000000006,simplified-lof-outlier=1.34756593064339
cof-outlier=1.0482799683608486,abod-outlier=2.487635907951083E-40,inflo-outlier=1.182511856395852,knnw-outlier=2930423.2395265154,knnw-outlier=1305440.2961621415,ldf-outlier=0.0,ldof-outlier=0.8835131068374336,lof-outlier=1.0760566552532622,loop-outlier=0.07304224842983816,odin=1.1400000000000008,simplified-lof-outlier=1.206280800338561
cof-outlier=1.1796257332171889,abod-outlier=7.730776169395904E-40,inflo-outlier=1.259049187261957,knnw-outlier=1315032.5037152725,knnw-outlier=615655.1580069086,ldf-outlier=0.0,ldof-outlier=0.7613379860777301,lof-outlier=1.179805661462938,loop-outlier=0.22697720245242517,odin=0.5600000000000003,simplified-lof-outlier=1.6265106059599133
cof-outlier=1.0354218978585146,abod-outlier=3.552119284243071E-37,inflo-outlier=1.0039220811230678,knnw-outlier=496246.27747627493,knnw-outlier=237613.37049888214,ldf-outlier=0.0,ldof-outlier=0.8848253855102868,lof-outlier=0.9972101463429888,loop-outlier=0.0038220419212291585,odin=1.300000000000001,simplified-lof-outlier=0.9924955865827237
cof-outlier=1.1391424398579753,abod-outlier=7.1010779615099325E-40,inflo-outlier=1.3032741893254687,knnw-outlier=1367695.2445153338,knnw-outlier=665809.0505861209,ldf-outlier=0.0,ldof-outlier=0.8641976051639814,lof-outlier=1.215597672361307,loop-outlier=0.2304861963575275,odin=0.7700000000000005,simplified-lof-outlier=1.603029879223707
cof-outlier=1.5012933210544541,abod-outlier=2.022771625201116E-40,inflo-outlier=1.2472885230788928,knnw-outlier=1098546.1222586003,knnw-outlier=545262.0411038881,ldf-outlier=0.0,ldof-outlier=2.1978476137999388,lof-outlier=1.3864618339668886,loop-outlier=0.10495013779045438,odin=1.390000000000001,simplified-lof-outlier=1.1910460705313435
cof-outlier=1.1598861583553983,abod-outlier=3.373335477890451E-39,inflo-outlier=1.1361470925253767,knnw-outlier=1152558.6700434526,knnw-outlier=576748.1777033956,ldf-outlier=0.0,ldof-outlier=0.7650556216962219,lof-outlier=1.1164603314262382,loop-outlier=0.11110454272482684,odin=0.9800000000000006,simplified-lof-outlier=1.2502138241855973
