cof-outlier=1.013808018836666,abod-outlier=5.770382764437859E-39,inflo-outlier=1.0167429880123886,knn-outlier=17459.31011061827,knnw-outlier=815682.5727072469,ldf-outlier=0.0,ldof-outlier=0.8672696103987659,simplified-lof-outlier=1.7601885352193793,loop-outlier=0.031977750432291424,odin=1.1521739130434783,simplified-lof-outlier=1.1347403240101501
cof-outlier=1.0097345937863602,abod-outlier=2.1191012221905436E-38,inflo-outlier=1.0076241341821586,knn-outlier=17330.10095005614,knnw-outlier=723099.4960083907,ldf-outlier=0.0,ldof-outlier=0.9340224424646324,simplified-lof-outlier=3.234759796432185,loop-outlier=0.011023128039419653,odin=0.9999999999999994,simplified-lof-outlier=1.2425966393549281
cof-outlier=1.085302075065734,abod-outlier=1.5811007283504336E-39,inflo-outlier=1.0766660489418551,knn-outlier=28441.188128197104,knnw-outlier=1340981.4446829495,ldf-outlier=0.0,ldof-outlier=0.7949057165162888,simplified-lof-outlier=1.0,loop-outlier=0.08626865757427597,odin=0.8043478260869561,simplified-lof-outlier=1.0500411914339922
cof-outlier=1.4250961982780823,abod-outlier=1.4276683521659895E-38,inflo-outlier=1.3381733718501956,knn-outlier=13508.593913309409,knnw-outlier=803064.2292720604,ldf-outlier=0.0,ldof-outlier=0.8785726425037579,simplified-lof-outlier=1.1744834150624075,loop-outlier=0.16902253083739727,odin=0.5217391304347824,simplified-lof-outlier=1.5990710597705886
cof-outlier=1.1046490150050556,abod-outlier=1.8865682287699238E-40,inflo-outlier=1.1774646305338738,knn-outlier=58967.67001143827,knnw-outlier=2875379.736156666,ldf-outlier=0.0,ldof-outlier=0.7766669115937751,simplified-lof-outlier=4.11906800657301,loop-outlier=0.08035578632240331,odin=0.8913043478260865,simplified-lof-outlier=1.0421119174446456
cof-outlier=1.1623643929414715,abod-outlier=5.883393449239847E-40,inflo-outlier=1.3581627324782364,knn-outlier=23164.192165066546,knnw-outlier=1292075.6979513667,ldf-outlier=0.0,ldof-outlier=0.8417890699580561,simplified-lof-outlier=1.2783453186475542,loop-outlier=0.2350086583181792,odin=0.6739130434782605,simplified-lof-outlier=1.0629099707705454
cof-outlier=1.0325847122870992,abod-outlier=2.902469745602394E-37,inflo-outlier=0.9768930015511339,knn-outlier=10420.051837891877,knnw-outlier=486650.18901288765,ldf-outlier=0.0,ldof-outlier=0.9549043542840849,simplified-lof-outlier=3.453548352643055,loop-outlier=0.0,odin=0.9782608695652169,simplified-lof-outlier=1.1827201320152356
cof-outlier=1.2187104035411254,abod-outlier=5.500212205577402E-40,inflo-outlier=1.3228564887073533,knn-outlier=23919.355249464672,knnw-outlier=1344431.1449795384,ldf-outlier=0.0,ldof-outlier=0.87515330695869,simplified-lof-outlier=1.1427689750394152,loop-outlier=0.23002045911334668,odin=0.6086956521739127,simplified-lof-outlier=1.1890164544148476
cof-outlier=1.1711795167939372,abod-outlier=2.2256487692228605E-40,inflo-outlier=1.2015698404479664,knn-outlier=25396.952622444685,knnw-outlier=1076474.725425391,ldf-outlier=0.0,ldof-outlier=1.1555528828082082,simplified-lof-outlier=2.599882970367803,loop-outlier=0.08250051210392048,odin=0.4565217391304346,simplified-lof-outlier=2.147265848303211
cof-outlier=1.2584249936726182,abod-outlier=2.589496231054886E-39,inflo-outlier=1.0955591718429778,knn-outlier=20360.370936151925,knnw-outlier=1133378.74348455,ldf-outlier=0.0,ldof-outlier=0.8363809835856414,simplified-lof-outlier=2.7564261096421756,loop-outlier=0.10743920884630673,odin=0.8913043478260865,simplified-lof-outlier=1.2087852573911901
cof-outlier=1.535301020543871,abod-outlier=9.907822351619742E-40,inflo-outlier=1.3443227342931205,knn-outlier=25748.841024358746,knnw-outlier=1450877.537885699,ldf-outlier=0.0,ldof-outlier=1.0109405165812542,simplified-lof-outlier=1.0,loop-outlier=0.20906612418647677,odin=0.5217391304347824,simplified-lof-outlier=1.5017658588697536
