cof-outlier=0.9930159729206324,abod-outlier=1.8044949319985928E-38,inflo-outlier=1.0365608538886304,knn-outlier=16246.03691069109,knnw-outlier=353074.4084364135,ldf-outlier=0.0,ldof-outlier=1.0973612054073194,lof-outlier=0.980047469763081,loop-outlier=0.029727676609872692,odin=0.49999999999999994,simplified-lof-outlier=1.0951805885678072
cof-outlier=1.1232581833692337,abod-outlier=1.3235729028245882E-37,inflo-outlier=1.2363075093425395,knn-outlier=14768.738602280833,knnw-outlier=301284.3015390337,ldf-outlier=0.0,ldof-outlier=1.3128430550524184,lof-outlier=1.0059719728375494,loop-outlier=0.03481828017687005,odin=0.5833333333333333,simplified-lof-outlier=1.1537468693376167
cof-outlier=1.1772804214159223,abod-outlier=8.697318365241137E-39,inflo-outlier=0.928491422875731,knn-outlier=26023.8382318462,knnw-outlier=564896.7787121168,ldf-outlier=0.0,ldof-outlier=0.785722838517392,lof-outlier=1.0674781543744312,loop-outlier=0.05892520274845124,odin=1.0833333333333333,simplified-lof-outlier=1.0979509145243889
cof-outlier=1.1746954331839994,abod-outlier=1.0192114400312417E-37,inflo-outlier=1.2584080463373188,knn-outlier=12836.328767741801,knnw-outlier=385199.71522765106,ldf-outlier=0.0,ldof-outlier=0.9156328631976746,lof-outlier=1.3077352598341732,loop-outlier=0.2577744756657941,odin=0.8333333333333334,simplified-lof-outlier=1.7065450754297784
cof-outlier=1.1033886429631772,abod-outlier=1.418303272092777E-39,inflo-outlier=1.1312264490392119,knn-outlier=55044.04594710131,knnw-outlier=1117337.237216915,ldf-outlier=0.0,ldof-outlier=0.9012997844405836,lof-outlier=1.0737900875991535,loop-outlier=0.08608270551922353,odin=1.333333333333333,simplified-lof-outlier=1.1397571132816309
cof-outlier=1.353715763985843,abod-outlier=3.492728856850344E-39,inflo-outlier=1.0071028747691522,knn-outlier=22964.45263824287,knnw-outlier=536143.801063627,ldf-outlier=0.0,ldof-outlier=0.7697151500918452,lof-outlier=1.1854003040804713,loop-outlier=0.18423673837182156,odin=1.1666666666666665,simplified-lof-outlier=1.291583153279244
cof-outlier=0.9531021388896708,abod-outlier=6.702982881020903E-37,inflo-outlier=1.0333477776272089,knn-outlier=9643.453490669202,knnw-outlier=209848.21292502005,ldf-outlier=0.0,ldof-outlier=0.8756377055604976,lof-outlier=0.9963558020622546,loop-outlier=0.03165162367188366,odin=0.8333333333333334,simplified-lof-outlier=1.1190030865318827
cof-outlier=1.3084850212696815,abod-outlier=2.5121266851697875E-39,inflo-outlier=1.0386847676974693,knn-outlier=23328.579108254602,knnw-outlier=583590.7609111393,ldf-outlier=0.0,ldof-outlier=0.8340037126983975,lof-outlier=1.2058054663906768,loop-outlier=0.19811326744232238,odin=0.5833333333333333,simplified-lof-outlier=1.3336016608776164
cof-outlier=0.9230955871190349,abod-outlier=1.335335495133138E-40,inflo-outlier=1.9243246468976736,knn-outlier=23285.28620911846,knnw-outlier=486851.8457895706,ldf-outlier=0.0,ldof-outlier=2.045690908400749,lof-outlier=1.285725694774091,loop-outlier=0.2334924746637774,odin=0.08333333333333333,simplified-lof-outlier=1.803243559997121
cof-outlier=1.210300346702861,abod-outlier=1.88024140844113E-38,inflo-outlier=1.0971036157838532,knn-outlier=19232.214837672753,knnw-outlier=504421.47685727465,ldf-outlier=0.0,ldof-outlier=0.7688563565209027,lof-outlier=1.1276111799441992,loop-outlier=0.11979246344266631,odin=0.8333333333333334,simplified-lof-outlier=1.3001888911498731
cof-outlier=1.3123926143450826,abod-outlier=5.474449800977213E-39,inflo-outlier=1.2674565912760674,knn-outlier=23718.522497577713,knnw-outlier=668863.9702796988,ldf-outlier=0.0,ldof-outlier=0.7992342757119613,lof-outlier=1.3648660976601863,loop-outlier=0.26644492243525214,odin=1.0,simplified-lof-outlier=1.63570535101156
cof-outlier=1.8264997067539992,abod-outlier=1.3052062530385232E-36,inflo-outlier=1.0071648421869852,knn-outlier=17229.037333197226,knnw-outlier=417262.3645036088,ldf-outlier=0.0,ldof-outlier=0.8159686725954245,lof-outlier=1.0400933339354252,loop-outlier=0.2457978389014799,odin=1.2499999999999998,simplified-lof-outlier=1.8484768567545118
cof-outlier=2.0531998399410663,abod-outlier=2.5166439450034054E-39,inflo-outlier=1.0398587220261504,knn-outlier=20335.793748007305,knnw-outlier=592662.7363887831,ldf-outlier=0.0,ldof-outlier=0.8324371176505491,lof-outlier=2.3072566624435633,loop-outlier=0.4991469156786052,odin=0.6666666666666666,simplified-lof-outlier=3.804692014438892
cof-outlier=1.276628920151102,abod-outlier=3.7125535120830504E-42,inflo-outlier=1.0622065159880894,knn-outlier=116768.74496776267,knnw-outlier=2661461.98712422,ldf-outlier=0.0,ldof-outlier=0.8679229404955758,lof-outlier=1.1727101518536938,loop-outlier=0.20409976942425317,odin=1.0,simplified-lof-outlier=1.3870739867499295
cof-outlier=0.9942966269676954,abod-outlier=1.0715642261021356E-35,inflo-outlier=1.00453915313001,knn-outlier=10213.883726154318,knnw-outlier=268158.13226168725,ldf-outlier=0.0,ldof-outlier=0.963859455471594,lof-outlier=1.1119957977156427,loop-outlier=0.07698299996924143,odin=0.6666666666666666,simplified-lof-outlier=1.2611062100796893
cof-outlier=1.072270185761788,abod-outlier=2.6346878667984227E-40,inflo-outlier=1.0844765202750632,knn-outlier=27970.26248319633,knnw-outlier=734678.6863019058,ldf-outlier=0.0,ldof-outlier=0.8686361864766395,lof-outlier=1.3950473765571447,loop-outlier=0.2198163602977938,odin=0.9166666666666667,simplified-lof-outlier=1.7599000421823623
cof-outlier=0.9942966269676954,abod-outlier=1.0056314242097397E-35,inflo-outlier=1.0141160829817182,knn-outlier=10230.145073624322,knnw-outlier=270072.76984736416,ldf-outlier=0.0,ldof-outlier=0.9708255889055061,lof-outlier=1.115580274174091,loop-outlier=0.070217261205577,odin=0.49999999999999994,simplified-lof-outlier=1.2695400871524787
cof-outlier=1.2479803657158162,abod-outlier=3.54776891807295E-41,inflo-outlier=0.7759468774846386,knn-outlier=120806.67887195351,knnw-outlier=1966000.2339542527,ldf-outlier=0.0,ldof-outlier=0.7927811076902411,lof-outlier=1.078284794507834,loop-outlier=0.0,odin=1.4166666666666663,simplified-lof-outlier=1.026915317805506
cof-outlier=1.1084233819947655,abod-outlier=3.4811534570497938E-40,inflo-outlier=0.8577473059192438,knn-outlier=47845.20722457057,knnw-outlier=946990.4742113984,ldf-outlier=0.0,ldof-outlier=0.732367023634678,lof-outlier=1.1365367507379756,loop-outlier=0.07467755324226139,odin=1.1666666666666665,simplified-lof-outlier=1.1342352984351023
cof-outlier=1.1486876986069021,abod-outlier=7.241783251294809E-41,inflo-outlier=1.0211014677875072,knn-outlier=45232.25076698815,knnw-outlier=979444.3780888645,ldf-outlier=0.0,ldof-outlier=0.8452443473956839,lof-outlier=1.054939776315462,loop-outlier=0.014221845059807565,odin=0.75,simplified-lof-outlier=1.102384873431837
cof-outlier=1.1486876986069021,abod-outlier=4.169808693679589E-40,inflo-outlier=0.999650346767208,knn-outlier=45045.444009774175,knnw-outlier=984044.699190666,ldf-outlier=0.0,ldof-outlier=0.8483866137639705,lof-outlier=1.0573295923524666,loop-outlier=0.01652067623587402,odin=0.75,simplified-lof-outlier=1.1167163095020156
cof-outlier=1.0864980837523357,abod-outlier=8.933174504047069E-38,inflo-outlier=1.0096137936222438,knn-outlier=50286.12131255501,knnw-outlier=934531.8003752428,ldf-outlier=0.0,ldof-outlier=0.6983655273110849,lof-outlier=1.1090761795319557,loop-outlier=0.13161947191473194,odin=1.4999999999999996,simplified-lof-outlier=1.1561573229325808
cof-outlier=1.0864980837523357,abod-outlier=1.7867780428443223E-36,inflo-outlier=1.0092030363707498,knn-outlier=50261.04171882035,knnw-outlier=933641.1533199572,ldf-outlier=0.0,ldof-outlier=0.6971942613509058,lof-outlier=1.1089501931161738,loop-outlier=0.1313424966570903,odin=1.4999999999999996,simplified-lof-outlier=1.1553668902545497
cof-outlier=0.9609128828517247,abod-outlier=3.986562977234298E-38,inflo-outlier=0.8933124434116729,knn-outlier=16996.639290883362,knnw-outlier=311594.4774052578,ldf-outlier=0.0,ldof-outlier=0.9473270408802548,lof-outlier=1.024788030377487,loop-outlier=0.08361986795201419,odin=0.49999999999999994,simplified-lof-outlier=1.145901409266268
