cof-outlier=1.0038318684043928,abod-outlier=8.257168369539311E-39,inflo-outlier=1.1101998139662403,knnw-outlier=35983.957197601005,knnw-outlier=112438.82221492703,ldf-outlier=0.0,ldof-outlier=0.8671652753691063,simplified-lof-outlier=1.1157266275318702,loop-outlier=0.4374490369552884,odin=0.9069767441860476,simplified-lof-outlier=1.0630856865433127
cof-outlier=0.9741123746196693,abod-outlier=3.302400390743818E-38,inflo-outlier=1.324529736729758,knnw-outlier=24216.773216022582,knnw-outlier=83155.6870663159,ldf-outlier=0.0,ldof-outlier=0.9483917406753104,simplified-lof-outlier=1.1897239988953618,loop-outlier=0.4704020191690027,odin=0.8023255813953497,simplified-lof-outlier=1.090631206814649
cof-outlier=1.1582635630378908,abod-outlier=2.773578990007877E-39,inflo-outlier=1.028972431372272,knnw-outlier=39398.61794985524,knnw-outlier=152497.65367332517,ldf-outlier=0.0,ldof-outlier=0.7891730881546433,simplified-lof-outlier=1.06085910136152,loop-outlier=0.0612247022425356,odin=1.046511627906978,simplified-lof-outlier=1.1419355978098344
cof-outlier=1.4662569483707564,abod-outlier=2.613701333365044E-38,inflo-outlier=1.2938848828249432,knnw-outlier=25733.290687383935,knnw-outlier=107437.10524417728,ldf-outlier=0.0,ldof-outlier=0.8706387206902279,simplified-lof-outlier=1.686281059848147,loop-outlier=0.09314964929128997,odin=0.7558139534883729,simplified-lof-outlier=1.5128246004352748
cof-outlier=1.1503137250175415,abod-outlier=3.3418898353830343E-40,inflo-outlier=1.0,knnw-outlier=69636.22424867265,knnw-outlier=243197.4291212508,ldf-outlier=0.0,ldof-outlier=0.7878258073218041,simplified-lof-outlier=1.1114021151632962,loop-outlier=0.137459644997982,odin=1.1279069767441874,simplified-lof-outlier=1.1799723362400392
cof-outlier=1.3302415124457156,abod-outlier=1.0320140573503271E-39,inflo-outlier=0.9404287809151138,knnw-outlier=36018.927173738964,knnw-outlier=140844.82011424788,ldf-outlier=0.0,ldof-outlier=0.8312286983339534,simplified-lof-outlier=1.1603607875104796,loop-outlier=0.008973802103292053,odin=0.5581395348837214,simplified-lof-outlier=1.553678305531719
cof-outlier=1.0084255928931625,abod-outlier=4.7999831230408136E-37,inflo-outlier=1.0688945890461674,knnw-outlier=16301.736310017131,knnw-outlier=60178.861989693825,ldf-outlier=0.0,ldof-outlier=0.946146572254052,simplified-lof-outlier=1.1522866059733292,loop-outlier=0.2733359213817249,odin=1.3488372093023273,simplified-lof-outlier=1.055059102669775
cof-outlier=1.3153404458257403,abod-outlier=9.497937154255055E-40,inflo-outlier=1.0246189444133589,knnw-outlier=47244.60011760593,knnw-outlier=169922.82857256534,ldf-outlier=0.0,ldof-outlier=0.8647368673150887,simplified-lof-outlier=1.2653198686892524,loop-outlier=0.21651014770034915,odin=0.593023255813954,simplified-lof-outlier=1.5587225735020942
cof-outlier=1.033956838291543,abod-outlier=1.5827240886812418E-40,inflo-outlier=2.1360118024766512,knnw-outlier=54266.958071731366,knnw-outlier=166817.9589839009,ldf-outlier=0.0,ldof-outlier=1.179842405215658,simplified-lof-outlier=1.92280614684773,loop-outlier=0.9360743353670032,odin=1.16279069767442,simplified-lof-outlier=1.421864461132344
cof-outlier=1.309193266320154,abod-outlier=4.643557932795127E-39,inflo-outlier=1.0214611080435554,knnw-outlier=35350.989333728074,knnw-outlier=135929.96539625738,ldf-outlier=0.0,ldof-outlier=0.8426150828257931,simplified-lof-outlier=1.2745506350302713,loop-outlier=0.012730784206199103,odin=0.9534883720930244,simplified-lof-outlier=1.321462212404055
