cof-outlier=1.0341408742207876,execution:,inflo-outlier=1.0863612622713505,knn-outlier=6854.538898204605,knnw-outlier=42838.49609580561,ldf-outlier=0.0,ldof-outlier=1.6494248272272025,simplified-lof-outlier=1.06929526289689,loop-outlier=0.22973351516818777,odin=1.0576923076923084,simplified-lof-outlier=1.0641752206191353
cof-outlier=0.9456525775375072,Error:,inflo-outlier=1.15194086057301,knn-outlier=4960.885105583478,knnw-outlier=29177.65832160606,ldf-outlier=0.0,ldof-outlier=3.3099653834591707,simplified-lof-outlier=1.0588416709777562,loop-outlier=0.3939110348872262,odin=1.0000000000000009,simplified-lof-outlier=1.0944946203018215
cof-outlier=1.179889257999371,2.0),inflo-outlier=1.0740663190011481,knn-outlier=10350.466156169006,knnw-outlier=49749.084106024246,ldf-outlier=0.0,ldof-outlier=0.7134933259003184,simplified-lof-outlier=1.1727547006113075,loop-outlier=0.010111925322684788,odin=0.865384615384616,simplified-lof-outlier=1.1294571813052867
cof-outlier=1.313281824082772,,inflo-outlier=0.9971592528973745,knn-outlier=6177.89486212739,knnw-outlier=31911.185549511327,ldf-outlier=0.0,ldof-outlier=1.4654185762524425,simplified-lof-outlier=1.4448226639132353,loop-outlier=0.1988507437108033,odin=0.5961538461538461,simplified-lof-outlier=1.5151009424895883
cof-outlier=1.208189091183979,above.,inflo-outlier=0.9782058011648398,knn-outlier=15673.196630486711,knnw-outlier=85309.42087915936,ldf-outlier=0.0,ldof-outlier=4.153997764906447,simplified-lof-outlier=1.185810867358266,loop-outlier=0.036946507191412375,odin=0.8461538461538467,simplified-lof-outlier=1.177406107640563
cof-outlier=1.4047483162564665,,inflo-outlier=1.3326212480577526,knn-outlier=8028.583713389305,knnw-outlier=44047.51088712827,ldf-outlier=0.0,ldof-outlier=1.3260108375901105,simplified-lof-outlier=1.6230926588250931,loop-outlier=0.010086324267880212,odin=0.653846153846154,simplified-lof-outlier=1.5396717172411534
cof-outlier=0.9628477501467972,,inflo-outlier=1.0,knn-outlier=3315.263591390585,knnw-outlier=19616.99990140772,ldf-outlier=0.0,ldof-outlier=3.593729374630922,simplified-lof-outlier=1.0227156977612502,loop-outlier=0.14189822204146216,odin=1.0961538461538467,simplified-lof-outlier=1.0601718000539537
cof-outlier=1.3297831700713556,,inflo-outlier=1.2625914470618644,knn-outlier=10780.412645390714,knnw-outlier=58025.012762996645,ldf-outlier=0.0,ldof-outlier=0.9956486969048262,simplified-lof-outlier=1.6339833867147322,loop-outlier=0.06010589166539422,odin=0.5769230769230769,simplified-lof-outlier=1.5436810286881877
cof-outlier=0.9564191556001586,,inflo-outlier=1.0054651864495645,knn-outlier=10658.410315251629,knnw-outlier=64925.368386983,ldf-outlier=0.0,ldof-outlier=2.7165265022747445,simplified-lof-outlier=1.285330897757936,loop-outlier=0.9008510443842254,odin=0.6346153846153847,simplified-lof-outlier=1.4407754012975673
cof-outlier=1.2912924111772566,,inflo-outlier=0.9603711324255886,knn-outlier=7922.837692686929,knnw-outlier=43273.827026415005,ldf-outlier=0.0,ldof-outlier=2.7069528319193035,simplified-lof-outlier=1.3154280185104037,loop-outlier=0.039523120189635025,odin=0.9423076923076931,simplified-lof-outlier=1.317806210378032
cof-outlier=1.3216978613156996,,inflo-outlier=0.9999328109542839,knn-outlier=10834.10414627347,knnw-outlier=49822.95719535938,ldf-outlier=0.0,ldof-outlier=0.6944614156664779,simplified-lof-outlier=1.5506978000227913,loop-outlier=0.15301816606814717,odin=0.519230769230769,simplified-lof-outlier=1.65811519742589
cof-outlier=1.5770593663134862,,inflo-outlier=1.235306224616658,knn-outlier=7143.564533578457,knnw-outlier=33944.569794642164,ldf-outlier=0.0,ldof-outlier=0.5708685828285849,simplified-lof-outlier=2.7347658467987084,loop-outlier=0.0,odin=0.8269230769230774,simplified-lof-outlier=2.5580801416584973
cof-outlier=1.8117948676877091,,inflo-outlier=1.3827844291175788,knn-outlier=10786.867307396102,knnw-outlier=59205.15513849251,ldf-outlier=0.0,ldof-outlier=1.0909178565171465,simplified-lof-outlier=4.2441556528664695,loop-outlier=0.06540398948826438,odin=0.6153846153846154,simplified-lof-outlier=4.167134330151091
cof-outlier=1.2372709446698285,,inflo-outlier=1.1539245561778924,knn-outlier=42842.98211164344,knnw-outlier=188376.99968501567,ldf-outlier=0.0,ldof-outlier=0.6279839228309544,simplified-lof-outlier=1.4574919979670355,loop-outlier=0.15575718581444806,odin=0.8846153846153852,simplified-lof-outlier=1.4291988133065638
