# Settings:
# de.lmu.ifi.dbs.elki.workflow.InputStep
# -db StaticArrayDatabase
# 
# de.lmu.ifi.dbs.elki.database.StaticArrayDatabase
# -dbc FileBasedDatabaseConnection
# 
# de.lmu.ifi.dbs.elki.datasource.FileBasedDatabaseConnection
# -dbc.in /Users/faouzi.amrouche/Documents/Work Projects/ELKI Framework/Shuttle_dataset_ready.csv
# -dbc.parser NumberVectorLabelParser
# 
# de.lmu.ifi.dbs.elki.datasource.parser.CSVReaderFormat
# -parser.colsep \s*[,;\s]\s*
# -parser.quote "'
# -string.comment ^\s*(#|//|;).*$
# 
# de.lmu.ifi.dbs.elki.datasource.parser.NumberVectorLabelParser
# -parser.labelIndices [unset]
# -parser.vector-type DoubleVector
# 
# de.lmu.ifi.dbs.elki.datasource.FileBasedDatabaseConnection
# -dbc.filter [unset]
# 
# de.lmu.ifi.dbs.elki.database.StaticArrayDatabase
# -db.index [unset]
# 
# de.lmu.ifi.dbs.elki.workflow.AlgorithmStep
# -time false
# -algorithm outlier.distance.KNNOutlier
# 
# de.lmu.ifi.dbs.elki.algorithm.outlier.distance.KNNOutlier
# -algorithm.distancefunction minkowski.EuclideanDistanceFunction
# -knno.k 5
# 
# de.lmu.ifi.dbs.elki.workflow.EvaluationStep
# -evaluator AutomaticEvaluation
# Cluster: Cluster
# Cluster name: Cluster
# Cluster noise flag: false
# Cluster size: 1013
ID=1 0.0 0.1724137931034483 0.04251269035532995 0.07692307692307693 0.7317073170731707 0.5138888888888888 0.004303455059633592 0.4835164835164835 0.4305555555555556 0.2777777777777778 1362.0 knn-outlier=162.33935345348988
ID=2 1.0 0.06896551724137931 0.04251269035532995 0.07692307692307693 0.7317073170731707 0.5138888888888888 0.004303455059633592 0.5714285714285714 0.4305555555555556 0.2222222222222222 1808.0 knn-outlier=251.60312457974317
ID=3 2.0 0.16091954022988506 0.04251269035532995 0.07692307692307693 0.7317073170731707 0.16666666666666666 0.004303455059633592 0.4945054945054945 0.7986111111111112 0.6388888888888888 2798.0 knn-outlier=202.77524397851585
ID=4 3.0 0.06896551724137931 0.04187817258883249 0.07692307692307693 0.7317073170731707 0.5138888888888888 0.004303455059633592 0.5824175824175825 0.4305555555555556 0.2222222222222222 4765.0 knn-outlier=314.9926889777823
ID=5 4.0 0.14942528735632185 0.047588832487309635 0.07692307692307693 0.7317073170731707 0.16666666666666666 0.004303455059633592 0.5054945054945055 0.7986111111111112 0.625 4801.0 knn-outlier=279.6601556880967
ID=6 5.0 0.13793103448275862 0.056472081218274114 0.07692307692307693 0.7317073170731707 0.16666666666666666 0.004303455059633592 0.5164835164835165 0.7986111111111112 0.625 5744.0 knn-outlier=224.95697566565164
ID=7 6.0 0.16091954022988506 0.04187817258883249 0.07692307692307693 0.7317073170731707 0.5138888888888888 0.004303455059633592 0.4835164835164835 0.4305555555555556 0.2777777777777778 7082.0 knn-outlier=219.34702556205653
ID=8 7.0 0.06896551724137931 0.04251269035532995 0.07692307692307693 0.7317073170731707 0.5138888888888888 0.004303455059633592 0.5824175824175825 0.4305555555555556 0.2222222222222222 7530.0 knn-outlier=299.4082769487936
ID=9 8.0 0.2413793103448276 0.08629441624365483 0.15384615384615385 0.7317073170731707 0.5555555555555556 0.004303455059633592 0.4505494505494506 0.4166666666666667 0.2916666666666667 8186.0 knn-outlier=172.9049586425501
ID=10 9.0 0.09195402298850576 0.0450507614213198 0.07692307692307693 0.7317073170731707 0.5138888888888888 0.004303455059633592 0.5604395604395604 0.4305555555555556 0.2361111111111111 9932.0 knn-outlier=107.44823245389688
ID=11 10.0 0.14942528735632185 0.04187817258883249 0.1282051282051282 0.7317073170731707 0.6111111111111112 0.004303455059633592 0.5274725274725275 0.3541666666666667 0.18055555555555555 10532.0 knn-outlier=202.78181147887398
ID=12 11.0 0.3218390804597701 0.07741116751269035 0.20512820512820512 0.7317073170731707 0.027777777777777776 0.0035657199065535477 0.3956043956043956 0.9722222222222222 0.875 10946.0 knn-outlier=128.16550150589802
ID=13 12.0 0.1264367816091954 0.04187817258883249 0.1282051282051282 0.7317073170731707 0.6111111111111112 0.004303455059633592 0.5384615384615384 0.3541666666666667 0.16666666666666666 14178.0 knn-outlier=307.37965256831046
